file_path,replicate,sample_name,data_type,reference_name,coverage_average,coverage_deletion_coverage_propagation_cutoff,coverage_deletion_coverage_seed_cutoff,coverage_group,coverage_nbinom_mean_parameter,coverage_nbinom_prob_parameter,coverage_nbinom_relative_variance,coverage_nbinom_size_parameter,coverage_nbinom_variance,coverage_relative_variance,coverage_variance,junction_only,length,num_bases_mapped_to_reference,num_features,num_genes,num_reads_mapped_to_reference,num_repeats,experiment_type,experiment_name
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PL_clone1/data/summary.json,pOXA48_rep2,M3_PL_clone1,data,pS2313RS_mScarle,1.0,-1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3846,23730176.5,4,1,158406.0,0,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PL_clone2/data/summary.json,pOXA48_rep2,M3_PL_clone2,data,NZ_CP009273,302.4281,197.0,0.0,0,312.2014,0.311159931310465,3.21378140105782,141.0263,1003.34705270421,7.252252,2193.285,False,4631469,1400938223.0185,9057,4518,9343173.33331582,2,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PL_clone2/data/summary.json,pOXA48_rep2,M3_PL_clone2,data,NZ_MT441554,333.1032,223.0,0.0,1,340.3402,0.252420833622548,3.96163813283071,114.9162,1348.30471445523,4.642363,1546.386,False,65499,21736276.9857146,172,85,144973.666666665,0,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PL_clone2/data/summary.json,pOXA48_rep2,M3_PL_clone2,data,pS2313M_msfGFP,19176.34,14833.0,0.0,2,19149.16,0.00880638842418935,113.5539283338,170.1332,2174462.34229246,73.37965,1407153.0,False,3861,44244305.5,10,1,295223.5,0,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PL_clone2/data/summary.json,pOXA48_rep2,M3_PL_clone2,data,pS2313RS_mScarle,0.0,-1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3846,27861610.5,4,1,185960.5,0,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PM_clone1/data/summary.json,pOXA48_rep2,M3_PM_clone1,data,NZ_CP009273,238.6328,154.0,0.0,0,238.2896,0.462828499330253,2.16062753578717,205.311,514.855071251711,2.729467,651.3404,False,4631469,1104784998.61143,9057,4518,7367536.78569361,2,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PM_clone1/data/summary.json,pOXA48_rep2,M3_PM_clone1,data,NZ_MT441554,318.266,230.0,0.0,1,319.6377,0.426082342801738,2.34696418871625,237.3023,750.178235263628,2.556096,813.5186,False,65499,20722505.8333336,172,85,138195.214285712,0,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PM_clone1/data/summary.json,pOXA48_rep2,M3_PM_clone1,data,pS2313M_msfGFP,278.2542,145.0,0.0,2,460.2951,0.0248912968895269,40.1746845268136,11.74981,18492.2104317381,3.93059,1093.703,False,3861,36955545.0,10,1,246487.5,0,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PM_clone1/data/summary.json,pOXA48_rep2,M3_PM_clone1,data,pS2313RS_mScarle,27076.98,27106.0,0.0,3,27629.61,0.997795613835274,1.00220925621857,12506295.0,27690.6508877091,24.04933,651183.3,False,3846,59335392.0,4,1,395731.5,0,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PM_clone2/data/summary.json,pOXA48_rep2,M3_PM_clone2,data,NZ_CP009273,226.2777,149.0,0.0,0,226.1465,0.519010799507242,1.92674218137545,244.0231,435.726000720424,2.404578,544.1024,False,4631469,1047515869.70141,9057,4518,6985386.17141006,2,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PM_clone2/data/summary.json,pOXA48_rep2,M3_PM_clone2,data,NZ_MT441554,314.0167,221.0,0.0,1,312.9162,0.393854361727207,2.53900958622016,203.3231,794.497231483585,2.749599,863.42,False,65499,20446818.7190478,172,85,136352.828571425,0,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PM_clone2/data/summary.json,pOXA48_rep2,M3_PM_clone2,data,pS2313M_msfGFP,4424.908,3322.0,0.0,2,5195.674,0.0113870281813513,87.8192258835112,59.84474,456280.068623086,14.19096,62793.68,False,3861,35298273.5,10,1,235410.5,0,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M3_PM_clone2/data/summary.json,pOXA48_rep2,M3_PM_clone2,data,pS2313RS_mScarle,19528.18,18128.0,0.0,3,19464.87,0.104071830859047,9.60874803244677,2261.057,187033.031314332,14.94515,291851.6,False,3846,47861167.5,4,1,319185.5,0,pOXA48,TriComm KAN+PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M4_306h/data/summary.json,pOXA48_rep2,M4_306h,data,NZ_CP009273,368.0473,195.0,0.0,0,328.7891,0.231751573121414,4.31496531622722,99.18327,1418.71356285356,387.6359,142668.3,False,4631469,1702144524.55939,9057,4518,11358592.8047579,2,pOXA48,TriComm PVI no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M4_306h/data/summary.json,pOXA48_rep2,M4_306h,data,NZ_MT441554,1.42222,-1.0,0.0,1,0.7118678,0.999928818287197,1.00007118678,10000.0,0.711918475576468,0.406143,0.5776249,False,65499,267894.404761908,172,85,1787.19523809533,0,pOXA48,TriComm PVI no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M4_306h/data/summary.json,pOXA48_rep2,M4_306h,data,pS2313M_msfGFP,16718.33,13036.0,0.0,2,18615.37,0.00483764652528837,206.712085054704,90.49235,3848021.94676478,48.31401,807729.5,False,3861,43988742.5,10,1,293508.0,0,pOXA48,TriComm PVI no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M4_306h/data/summary.json,pOXA48_rep2,M4_306h,data,pS2313RS_mScarle,5251.271,4952.0,0.0,3,5295.564,0.431730892121817,2.31625769257633,4023.197,12265.8908515303,10.50691,55174.62,False,3846,34210651.5,4,1,228268.0,0,pOXA48,TriComm PVI no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M4_PL_clone1/data/summary.json,pOXA48_rep2,M4_PL_clone1,data,NZ_CP009273,231.1436,77.0,0.0,0,206.7654,0.120837619683675,8.27556850770291,28.41914,1711.10123272259,6305.976,1457586.0,False,4631469,1067469970.62997,9057,4518,7125312.71902954,2,pOXA48,TriComm PVI no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M4_PL_clone1/data/summary.json,pOXA48_rep2,M4_PL_clone1,data,NZ_MT441554,133.1285,78.0,0.0,1,133.4122,0.432304695993774,2.31318329240264,101.5945,308.60687204268,2.453514,326.6328,False,65499,8747564.75238084,172,85,58365.2809523775,0,pOXA48,TriComm PVI no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M4_PL_clone1/data/summary.json,pOXA48_rep2,M4_PL_clone1,data,pS2313M_msfGFP,6042.066,5200.0,0.0,2,6097.134,0.0688191799301146,14.5308328436272,450.6104,88596.4349791962,16.89073,102054.9,False,3861,13634481.0,10,1,90986.0,0,pOXA48,TriComm PVI no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M4_PL_clone1/data/summary.json,pOXA48_rep2,M4_PL_clone1,data,pS2313RS_mScarle,11.78736,1.178736,0.0,3,0.0,0.0,0.0,0.0,0.0,0.3657777,4.311552,False,3846,8532928.0,4,1,56957.0,0,pOXA48,TriComm PVI no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_306h/data/summary.json,pOXA48_rep2,M5_306h,data,NZ_CP009273,419.1364,293.0,0.0,0,418.4797,0.371430687145953,2.69229235657379,247.2857,1126.66969769129,4.432688,1857.901,False,4631469,1940709634.39859,9057,4518,12945657.5285902,2,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_306h/data/summary.json,pOXA48_rep2,M5_306h,data,NZ_MT441554,284.1128,196.0,0.0,1,282.4613,0.396235412812464,2.52375221311502,185.3722,712.862330994345,2.466542,700.7761,False,65499,18680488.0571431,172,85,124623.471428564,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_306h/data/summary.json,pOXA48_rep2,M5_306h,data,pS2313M_msfGFP,4226.71,3877.0,0.0,2,4256.965,0.279690018810787,3.57538679518096,1652.942,15220.2964485475,4.650405,19655.92,False,3861,17333992.0,10,1,115641.5,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_306h/data/summary.json,pOXA48_rep2,M5_306h,data,pS2313RS_mScarle,5484.632,5331.0,0.0,3,5564.681,0.999732078047347,1.00026799375406,20764219.0,5566.17229975135,7.343571,40276.78,False,3846,18329825.0,4,1,122277.5,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PL_clone1/data/summary.json,pOXA48_rep2,M5_PL_clone1,data,NZ_CP009273,357.9855,246.0,0.0,0,358.0923,0.394844491462409,2.53264265203812,233.6437,906.919832346432,3.272372,1171.462,False,4631469,1657287814.4436,9057,4518,11055931.542858,2,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PL_clone1/data/summary.json,pOXA48_rep2,M5_PL_clone1,data,NZ_MT441554,763.6198,605.0,0.0,1,764.1128,0.338754286212743,2.95199216865992,391.4528,2255.65500157281,3.03654,2318.762,False,65499,49590953.3809508,172,85,330818.457142901,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PL_clone1/data/summary.json,pOXA48_rep2,M5_PL_clone1,data,pS2313M_msfGFP,20088.6,16903.0,0.0,2,21081.62,0.0105545395458493,94.7459617405348,224.8803,1997398.36194849,34.10316,685084.7,False,3861,45135301.0,10,1,301181.5,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PL_clone1/data/summary.json,pOXA48_rep2,M5_PL_clone1,data,pS2313RS_mScarle,1.0,-1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3846,28072819.0,4,1,187378.5,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PL_clone2/data/summary.json,pOXA48_rep2,M5_PL_clone2,data,NZ_CP009273,397.2341,281.0,0.0,0,397.8635,0.410351758406704,2.43693362953471,276.8837,969.566943114383,3.522796,1399.375,False,4631469,1839425234.90911,9057,4518,12268802.4952537,2,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PL_clone2/data/summary.json,pOXA48_rep2,M5_PL_clone2,data,NZ_MT441554,412.194,305.0,0.0,1,413.8655,0.378479543229232,2.64215072621331,252.0265,1093.49503137964,3.247838,1338.739,False,65499,26913523.7095243,172,85,179520.504761915,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PL_clone2/data/summary.json,pOXA48_rep2,M5_PL_clone2,data,pS2313M_msfGFP,24615.37,19573.0,0.0,2,28537.32,0.0028384963462895,352.299202818142,81.23366,10053675.0865662,61.80537,1521362.0,False,3861,53489543.5,10,1,356926.5,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PL_clone2/data/summary.json,pOXA48_rep2,M5_PL_clone2,data,pS2313RS_mScarle,1.0,-1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3846,32623379.5,4,1,217752.5,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PM_clone1/data/summary.json,pOXA48_rep2,M5_PM_clone1,data,NZ_CP009273,243.0841,155.0,0.0,0,244.291,0.413901811141314,2.41603195028925,172.518,590.21486116811,3.117146,757.7286,False,4631469,1125984116.191,9057,4518,7508926.07616923,2,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PM_clone1/data/summary.json,pOXA48_rep2,M5_PM_clone1,data,NZ_MT441554,641.0709,493.0,0.0,1,643.0113,0.314547540036436,3.17916967299812,295.0717,2044.2420243551,3.300513,2115.863,False,65499,41603430.0476186,172,85,277449.923809552,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PM_clone1/data/summary.json,pOXA48_rep2,M5_PM_clone1,data,pS2313M_msfGFP,2525.759,2212.0,0.0,2,2587.213,0.167611699758482,5.966170627951,520.9674,15435.754208853,10.03996,25358.52,False,3861,17203639.5,10,1,114751.0,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PM_clone1/data/summary.json,pOXA48_rep2,M5_PM_clone1,data,pS2313RS_mScarle,8629.387,8318.0,0.0,3,8761.952,0.432344221301189,2.31297181905285,6673.374,20266.1480558938,9.704027,83739.8,False,3846,22278208.5,4,1,148593.0,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PM_clone2/data/summary.json,pOXA48_rep2,M5_PM_clone2,data,NZ_CP009273,215.4507,135.0,0.0,0,215.5563,0.452182843340817,2.21149478518867,177.9259,476.701633364563,2.695863,580.8255,False,4631469,998260770.083835,9057,4518,6657079.11426824,2,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PM_clone2/data/summary.json,pOXA48_rep2,M5_PM_clone2,data,NZ_MT441554,483.2568,375.0,0.0,1,486.1198,0.437146298603205,2.28756369022283,377.5501,1112.03000357839,2.624972,1268.536,False,65499,31317528.3857147,172,85,208850.885714297,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PM_clone2/data/summary.json,pOXA48_rep2,M5_PM_clone2,data,pS2313M_msfGFP,1829.19,1566.0,0.0,2,1897.896,0.154462579399334,6.47405995606668,346.7072,12287.0924943791,10.61464,19416.2,False,3861,28085860.5,10,1,187330.0,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M5_PM_clone2/data/summary.json,pOXA48_rep2,M5_PM_clone2,data,pS2313RS_mScarle,18331.17,18058.0,0.0,3,18485.58,0.997113526693797,1.00289482915328,6385724.0,18539.0925958993,10.99935,201631.0,False,3846,41870947.5,4,1,279258.0,0,pOXA48,TriComm PVI 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M6_306h/data/summary.json,pOXA48_rep2,M6_306h,data,NZ_CP009273,353.8794,176.0,0.0,0,323.3874,0.180389260825759,5.54356725795289,71.17478,1792.71980227451,138.1503,48888.55,False,4631469,1636378496.69614,9057,4518,10928103.7142814,2,pOXA48,TriComm PVB no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M6_306h/data/summary.json,pOXA48_rep2,M6_306h,data,NZ_MT441554,1.542293,-1.0,0.0,1,0.9275691,0.999907251693046,1.00009275691,10000.0,0.927655138443528,0.4449561,0.6862525,False,65499,281577.323809526,172,85,1880.28571428583,0,pOXA48,TriComm PVB no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M6_306h/data/summary.json,pOXA48_rep2,M6_306h,data,pS2313M_msfGFP,9566.168,8742.0,0.0,2,9635.287,0.113707523732108,8.79449281083609,1236.166,84737.4622518424,10.9224,104485.5,False,3861,25077378.0,10,1,167509.0,0,pOXA48,TriComm PVB no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M6_306h/data/summary.json,pOXA48_rep2,M6_306h,data,pS2313RS_mScarle,3094.494,2830.0,0.0,3,3107.032,0.38475953989121,2.59902587544092,1943.078,8075.25656382297,3.738477,11568.69,False,3846,19583539.0,4,1,130808.0,0,pOXA48,TriComm PVB no drug
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M7_LM_clone1/data/summary.json,pOXA48_rep2,M7_LM_clone1,data,NZ_CP009273,273.7893,180.0,0.0,0,274.1389,0.423713767019158,2.36008380618604,201.5603,646.990778535654,2.793755,764.9003,False,4631469,1267807578.92264,9057,4518,8455090.61426023,2,pOXA48,TriComm PVB 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M7_LM_clone1/data/summary.json,pOXA48_rep2,M7_LM_clone1,data,NZ_MT441554,2254.281,1641.0,0.0,1,2211.539,0.072008324460955,13.8872832757306,171.6063,30712.2685683259,20.98954,47316.33,False,65499,116550220.004764,172,85,777342.385714178,0,pOXA48,TriComm PVB 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M7_LM_clone1/data/summary.json,pOXA48_rep2,M7_LM_clone1,data,pS2313M_msfGFP,0.0,-1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3861,150.0,10,1,1.0,0,pOXA48,TriComm PVB 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M7_LM_clone1/data/summary.json,pOXA48_rep2,M7_LM_clone1,data,pS2313RS_mScarle,0.0,-1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3846,150.0,4,1,1.0,0,pOXA48,TriComm PVB 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M7_LM_clone2/data/summary.json,pOXA48_rep2,M7_LM_clone2,data,NZ_CP009273,972.8984,725.0,0.0,0,973.3632,0.222644004772606,4.4914750838287,278.7828,4371.83656031577,5.944085,5782.99,False,4631469,4505232903.86583,9057,4518,30049364.6762251,2,pOXA48,TriComm PVB 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M7_LM_clone2/data/summary.json,pOXA48_rep2,M7_LM_clone2,data,NZ_MT441554,8956.516,6121.0,0.0,1,8798.923,0.0124464043497543,80.3444892114357,110.8952,706944.974045753,293.7801,2631246.0,False,65499,470622503.399936,172,85,3139347.32381017,0,pOXA48,TriComm PVB 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M7_LM_clone2/data/summary.json,pOXA48_rep2,M7_LM_clone2,data,pS2313M_msfGFP,2.829574,-1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.142288,3.232189,False,3861,2250.0,10,1,15.0,0,pOXA48,TriComm PVB 16x MIC
/fast-storage/marco/2026_tricomm_manuscript/2026_tricomm_sequencing/out/pOXA48_rep2/M7_LM_clone2/data/summary.json,pOXA48_rep2,M7_LM_clone2,data,pS2313RS_mScarle,0.0,-1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3846,1050.0,4,1,7.0,0,pOXA48,TriComm PVB 16x MIC
